Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0005201~extracellular matrix structural constituent	3	4.6875	0.055187273565924864	COL3A1, GP2, COL9A2	59	120	18371	7.784322033898306	0.9999969977660719	0.6124316081666763	0.5987612597700988
GOTERM_BP_DIRECT	GO:0043691~reverse cholesterol transport	2	3.125	0.057326051433001284	APOA2, APOA1	62	19	19672	33.39898132427844	1.0	0.5668909530596794	0.5541518305190124
GOTERM_MF_DIRECT	GO:0034185~apolipoprotein binding	2	3.125	0.0583392801762379	MTTP, PLG	59	19	18371	32.77609277430866	0.9999985797726704	0.6124316081666763	0.5987612597700988
GOTERM_MF_DIRECT	GO:0030414~peptidase inhibitor activity	3	4.6875	0.06014953294494142	AMBP, SERPINC1, KNG1	59	126	18371	7.413640032284101	0.9999990770831102	0.6124316081666763	0.5987612597700988
GOTERM_BP_DIRECT	GO:0010466~negative regulation of peptidase activity	3	4.6875	0.060770500492837665	AMBP, SERPINC1, KNG1	62	129	19672	7.378844711177794	1.0	0.59272049795754	0.5794009362056852
GOTERM_BP_DIRECT	GO:0071222~cellular response to lipopolysaccharide	4	6.25	0.06313015630818407	ABCC2, CFH, ARG1, KMO	62	294	19672	4.3168751371516345	1.0	0.6074144769111764	0.5937647133850826
GOTERM_MF_DIRECT	GO:0019899~enzyme binding	5	7.8125	0.06517355114010553	UGT1A1, ALB, APOA1, PLG, SLC27A2	59	481	18371	3.236724338419253	0.9999997221937247	0.6347337154514626	0.6205655521601353
GOTERM_BP_DIRECT	GO:0030301~cholesterol transport	2	3.125	0.06607703943547162	APOA2, APOA1	62	22	19672	28.844574780058654	1.0	0.627291361040744	0.6131949259611766
GOTERM_BP_DIRECT	GO:0009395~phospholipid catabolic process	2	3.125	0.06897624048235235	ANGPTL3, APOA2	62	23	19672	27.59046283309958	1.0	0.6461984634662483	0.6316771496804898
GOTERM_CC_DIRECT	GO:0030018~Z disc	3	4.6875	0.06950380150756005	ACTN3, KRT8, MYOZ1	63	145	20815	6.835796387520525	0.9999309693087208	0.5033256706781286	0.4692660388277289
GOTERM_BP_DIRECT	GO:0010596~negative regulation of endothelial cell migration	2	3.125	0.0718665885620215	APOH, DCN	62	24	19672	26.440860215053764	1.0	0.664532611118952	0.6495992940151554
GOTERM_CC_DIRECT	GO:0016327~apicolateral plasma membrane	2	3.125	0.07190366723973265	FZD6, KRT8	63	25	20815	26.431746031746027	0.9999510360404104	0.5033256706781286	0.4692660388277289
GOTERM_BP_DIRECT	GO:0071356~cellular response to tumor necrosis factor	3	4.6875	0.07449547674078617	ABCC2, CCL5, PCK1	62	145	19672	6.564627363737486	1.0	0.6652581811872208	0.6503085591380697
GOTERM_BP_DIRECT	GO:0015711~organic anion transport	2	3.125	0.07474811024575514	ABCC2, ATP8B1	62	25	19672	25.383225806451613	1.0	0.6652581811872208	0.6503085591380697
GOTERM_BP_DIRECT	GO:0006520~cellular amino acid metabolic process	2	3.125	0.07474811024575514	HGD, OTC	62	25	19672	25.383225806451613	1.0	0.6652581811872208	0.6503085591380697
GOTERM_BP_DIRECT	GO:0032094~response to food	2	3.125	0.07762083205044355	G6PC, CPS1	62	26	19672	24.40694789081886	1.0	0.6822966965421705	0.666964186507515
GOTERM_BP_DIRECT	GO:0006508~proteolysis	5	7.8125	0.08063746191950187	CFH, TMPRSS6, TLL2, PLG, KLKB1	62	527	19672	3.0103446165146597	1.0	0.7001691815449431	0.6844350426338208
KEGG_PATHWAY	mmu04976:Bile secretion	3	4.6875	0.08322062394701855	ABCC2, UGT1A1, ABCB11	44	100	8941	6.096136363636363	0.9999703666891393	0.9784746666241694	0.9540127999585651
GOTERM_BP_DIRECT	GO:0006810~transport	2	3.125	0.08618646204637688	ALB, GC	62	29	19672	21.88209121245829	1.0	0.7305328687740517	0.714116399812837
GOTERM_BP_DIRECT	GO:0019915~lipid storage	2	3.125	0.08618646204637688	ANGPTL3, APOA1	62	29	19672	21.88209121245829	1.0	0.7305328687740517	0.714116399812837
KEGG_PATHWAY	mmu04922:Glucagon signaling pathway	3	4.6875	0.08898459023263537	G6PC, PCK1, FBP1	44	104	8941	5.86166958041958	0.999986097696292	0.9784746666241694	0.9540127999585651
GOTERM_BP_DIRECT	GO:0033344~cholesterol efflux	2	3.125	0.08902424781710573	APOA2, APOA1	62	30	19672	21.15268817204301	1.0	0.7457089934797563	0.728951488008301
GOTERM_MF_DIRECT	GO:0016829~lyase activity	3	4.6875	0.09086036750234863	ALDOB, PCK1, FTCD	59	160	18371	5.838241525423729	0.9999999994589315	0.8050891880569777	0.7871184472521345
GOTERM_MF_DIRECT	GO:0002020~protease binding	3	4.6875	0.09182293345104298	COL3A1, SERPINC1, KNG1	59	161	18371	5.8019791557006	0.999999999573225	0.8050891880569777	0.7871184472521345
KEGG_PATHWAY	mmu05146:Amoebiasis	3	4.6875	0.09338453075013851	COL3A1, ARG1, C9	44	107	8941	5.69732370433305	0.9999922236643218	0.9784746666241694	0.9540127999585651
GOTERM_MF_DIRECT	GO:0016597~amino acid binding	2	3.125	0.09344785218518492	AGXT, OTC	59	31	18371	20.088572990705302	0.9999999997142507	0.8050891880569777	0.7871184472521345
KEGG_PATHWAY	mmu04931:Insulin resistance	3	4.6875	0.09784746666241693	G6PC, PCK1, SLC27A2	44	110	8941	5.54194214876033	0.9999956987294513	0.9784746666241694	0.9540127999585651
